Datetime,Slots
2022-02-11 22:27:40,0
2022-02-12 01:25:40,1
2022-02-12 03:48:40,2
2022-02-12 06:25:40,3
2022-02-12 08:05:40,4
2022-02-12 09:30:40,3
2022-02-12 10:37:40,4
2022-02-12 11:24:40,3
2022-02-12 12:38:40,2
2022-02-12 16:50:40,3
2022-02-12 21:26:40,2
2022-02-12 22:56:40,1
2022-02-12 22:58:40,0
2022-02-13 00:48:40,1
2022-02-13 03:18:40,0
2022-02-13 03:24:40,1
2022-02-13 07:30:40,0
2022-02-13 08:12:40,1
2022-02-13 10:02:40,2
2022-02-13 10:23:40,3
2022-02-13 12:28:40,4
2022-02-13 15:06:40,3
2022-02-13 17:22:40,2
2022-02-13 17:34:40,1
2022-02-13 18:46:40,0
2022-02-13 19:48:40,1
2022-02-13 20:45:40,2
2022-02-13 21:15:40,1
2022-02-14 00:50:40,2
2022-02-14 03:25:40,1
2022-02-14 05:33:40,0
2022-02-14 06:53:40,1
2022-02-14 08:17:40,2
2022-02-14 10:52:40,1
2022-02-14 11:58:40,0
2022-02-14 12:00:40,1
2022-02-14 12:26:40,0
2022-02-14 17:09:40,1
2022-02-14 18:06:40,0
2022-02-14 20:30:40,1
2022-02-15 00:49:40,2
2022-02-15 03:03:40,1
2022-02-15 05:01:40,2
2022-02-15 06:40:40,3
2022-02-15 06:46:40,2
2022-02-15 09:56:40,1
2022-02-15 13:48:40,2
2022-02-15 18:09:40,1
2022-02-15 22:15:40,0
2022-02-16 00:43:40,1
2022-02-16 03:41:40,2
2022-02-16 06:09:40,3
2022-02-16 07:41:40,4
2022-02-16 11:39:40,5
2022-02-16 13:29:40,4
2022-02-16 14:15:40,3
2022-02-16 16:17:40,2
2022-02-16 18:31:40,1
2022-02-16 20:51:40,0
2022-02-16 22:09:40,1
2022-02-17 02:00:40,0
2022-02-17 05:24:40,1
2022-02-17 07:34:40,0
2022-02-17 08:16:40,1
2022-02-17 10:30:40,2
2022-02-17 13:29:40,3
2022-02-17 14:29:40,2
2022-02-17 16:40:40,1
2022-02-17 20:02:40,2
2022-02-17 23:37:40,1
2022-02-18 00:45:40,2
2022-02-18 04:46:40,3
2022-02-18 09:26:40,2
2022-02-18 12:17:40,3
2022-02-18 16:24:40,4
2022-02-18 20:24:40,5
2022-02-19 01:04:40,6
2022-02-19 04:25:40,5
2022-02-19 08:37:40,4
2022-02-19 09:21:40,5
2022-02-19 09:44:40,6
2022-02-19 13:43:40,5
2022-02-19 17:07:40,6
2022-02-19 18:51:40,5
2022-02-19 21:08:40,4
2022-02-19 23:26:40,3
2022-02-20 01:29:40,4
2022-02-20 02:28:40,3
2022-02-20 05:31:40,4
2022-02-20 06:44:40,3
2022-02-20 10:02:40,2
2022-02-20 12:16:40,3
2022-02-20 17:09:40,2
2022-02-20 17:52:40,3
2022-02-20 19:18:40,4
2022-02-20 23:11:40,3
2022-02-21 02:23:40,4
2022-02-21 04:27:40,5
2022-02-21 06:00:40,4
2022-02-21 10:06:40,3
2022-02-21 10:14:40,2
2022-02-21 14:27:40,1
2022-02-21 18:52:40,2
2022-02-21 22:03:40,1
2022-02-22 02:23:40,0
2022-02-22 04:04:40,1
2022-02-22 05:05:40,2
2022-02-22 06:43:40,3
2022-02-22 08:10:40,2
2022-02-22 12:26:40,1
2022-02-22 12:38:40,2
2022-02-22 16:36:40,3
2022-02-22 20:17:40,4
2022-02-22 22:57:40,5
2022-02-23 03:51:40,6
2022-02-23 07:05:40,5
2022-02-23 09:46:40,4
2022-02-23 13:30:40,3
2022-02-23 16:40:40,4
2022-02-23 21:10:40,5
2022-02-23 23:50:40,6
2022-02-24 03:29:40,5
2022-02-24 04:21:40,6
2022-02-24 05:51:40,5
2022-02-24 08:46:40,4
2022-02-24 10:27:40,5
2022-02-24 12:22:40,4
2022-02-24 13:34:40,5
2022-02-24 15:39:40,4
2022-02-24 17:42:40,3
2022-02-24 20:04:40,2
2022-02-24 21:16:40,1
2022-02-25 02:02:40,2
2022-02-25 02:30:40,3
2022-02-25 03:47:40,4
2022-02-25 04:42:40,3
2022-02-25 05:09:40,2
2022-02-25 06:57:40,1
2022-02-25 11:17:40,2
2022-02-25 14:24:40,3
2022-02-25 16:32:40,2
2022-02-25 17:10:40,3
2022-02-25 19:26:40,4
2022-02-26 00:21:40,3
2022-02-26 04:54:40,2
2022-02-26 07:27:40,1
2022-02-26 10:53:40,2
2022-02-26 13:03:40,3
2022-02-26 17:25:40,4
2022-02-26 19:28:40,3
2022-02-26 23:48:40,2
2022-02-27 01:02:40,3
2022-02-27 01:47:40,4
2022-02-27 04:20:40,5
2022-02-27 05:04:40,4
2022-02-27 05:28:40,3
2022-02-27 05:36:40,4
2022-02-27 07:01:40,3
2022-02-27 07:07:40,2
2022-02-27 09:04:40,3
2022-02-27 12:19:40,4
2022-02-27 14:42:40,3
2022-02-27 18:02:40,2
2022-02-27 21:46:40,1
2022-02-28 01:38:40,0
2022-02-28 03:28:40,1
2022-02-28 03:35:40,2
2022-02-28 06:42:40,3
2022-02-28 07:57:40,4
2022-02-28 09:51:40,3
2022-02-28 10:59:40,2
2022-02-28 15:35:40,3
2022-02-28 17:15:40,4
2022-02-28 18:12:40,5
2022-02-28 21:37:40,6
2022-03-01 01:27:40,5
2022-03-01 05:24:40,6
2022-03-01 06:35:40,5
2022-03-01 11:21:40,4
2022-03-01 12:35:40,5
2022-03-01 16:27:40,4
2022-03-01 18:26:40,3
2022-03-01 19:20:40,4
2022-03-01 19:32:40,3
2022-03-01 21:01:40,2
2022-03-01 22:57:40,1
2022-03-01 23:51:40,2
2022-03-02 02:38:40,1
2022-03-02 07:18:40,2
2022-03-02 08:04:40,1
2022-03-02 09:18:40,2
2022-03-02 10:47:40,1
2022-03-02 13:37:40,0
2022-03-02 17:47:40,1
2022-03-02 21:52:40,2
2022-03-03 02:34:40,1
2022-03-03 06:52:40,2
2022-03-03 09:15:40,1
2022-03-03 13:02:40,0
2022-03-03 13:15:40,1
2022-03-03 15:37:40,2
2022-03-03 15:49:40,1
2022-03-03 20:40:40,2
2022-03-03 21:54:40,3
2022-03-04 00:08:40,4
2022-03-04 00:40:40,3
2022-03-04 00:49:40,4
2022-03-04 05:24:40,5
2022-03-04 10:20:40,4
2022-03-04 14:15:40,5
2022-03-04 14:24:40,4
2022-03-04 15:17:40,5
2022-03-04 19:55:40,4
2022-03-04 23:01:40,5
2022-03-05 00:48:40,4
2022-03-05 03:47:40,3
2022-03-05 08:11:40,2
2022-03-05 09:14:40,3
2022-03-05 13:02:40,4
2022-03-05 15:10:40,5
2022-03-05 19:21:40,6
2022-03-06 00:14:40,5
2022-03-06 05:00:40,6
2022-03-06 09:59:40,5
2022-03-06 14:48:40,6
2022-03-06 17:17:40,5
2022-03-06 18:04:40,4
2022-03-06 18:29:40,3
2022-03-06 19:36:40,4
2022-03-06 21:18:40,5
2022-03-06 21:38:40,6
2022-03-06 22:43:40,5
2022-03-07 01:33:40,4
2022-03-07 05:50:40,5
2022-03-07 08:09:40,4
2022-03-07 10:07:40,5
2022-03-07 11:14:40,6
2022-03-07 13:01:40,5
2022-03-07 17:20:40,6
2022-03-07 20:31:40,5
2022-03-08 01:14:40,6
2022-03-08 01:15:40,5
2022-03-08 01:48:40,6
2022-03-08 01:50:40,5
2022-03-08 03:13:40,4
2022-03-08 06:25:40,5
2022-03-08 11:11:40,6
2022-03-08 12:53:40,5
2022-03-08 14:48:40,4
2022-03-08 18:38:40,5
2022-03-08 21:36:40,4
2022-03-08 23:11:40,3
2022-03-09 01:43:40,4
2022-03-09 03:59:40,5
2022-03-09 08:06:40,4
2022-03-09 09:43:40,3
2022-03-09 12:16:40,2
2022-03-09 15:16:40,3
2022-03-09 19:48:40,4
2022-03-09 22:34:40,5
2022-03-09 23:38:40,4
2022-03-10 02:15:40,3
2022-03-10 04:29:40,4
2022-03-10 07:48:40,3
2022-03-10 11:25:40,2
2022-03-10 14:18:40,1
2022-03-10 16:53:40,0
2022-03-10 21:36:40,1
2022-03-10 23:50:40,2
2022-03-11 02:30:40,1
2022-03-11 06:40:40,0
2022-03-11 09:34:40,1
2022-03-11 12:06:40,0
2022-03-11 17:03:40,1
2022-03-11 19:12:40,2
2022-03-11 23:39:40,1
2022-03-11 23:58:40,2
2022-03-12 02:39:40,3
2022-03-12 07:06:40,4
2022-03-12 09:16:40,3
2022-03-12 12:30:40,4
2022-03-12 14:41:40,3
2022-03-12 19:11:40,2
2022-03-12 22:44:40,1
2022-03-13 00:23:40,2
2022-03-13 01:29:40,1
2022-03-13 02:58:40,0
2022-03-13 07:31:40,1
2022-03-13 12:14:40,0
2022-03-13 16:45:40,1
2022-03-13 17:53:40,0
2022-03-13 20:52:40,1
2022-03-13 23:29:40,2
2022-03-14 01:14:40,1
2022-03-14 05:38:40,0
2022-03-14 09:02:40,1
2022-03-14 13:10:40,2
2022-03-14 13:40:40,1
2022-03-14 16:29:40,2
2022-03-14 19:09:40,1
2022-03-14 23:02:40,0
2022-03-15 03:38:40,1
2022-03-15 07:35:40,0
2022-03-15 09:35:40,1
2022-03-15 09:46:40,2
2022-03-15 13:21:40,3
2022-03-15 13:34:40,2
2022-03-15 16:43:40,1
2022-03-15 21:33:40,0
2022-03-15 21:55:40,1
2022-03-16 01:39:40,2
2022-03-16 06:32:40,1
2022-03-16 11:19:40,2
2022-03-16 13:25:40,1
2022-03-16 16:29:40,2
2022-03-16 18:00:40,3
2022-03-16 19:55:40,2
2022-03-16 20:37:40,3
2022-03-16 23:17:40,2
2022-03-16 23:37:40,3
2022-03-17 00:47:40,2
2022-03-17 05:33:40,1
2022-03-17 06:12:40,2
2022-03-17 07:56:40,3
2022-03-17 10:44:40,4
2022-03-17 11:34:40,5
2022-03-17 12:55:40,6
2022-03-17 13:16:40,5
2022-03-17 14:43:40,4
2022-03-17 17:24:40,5
2022-03-17 21:11:40,4
2022-03-18 01:35:40,3
2022-03-18 04:21:40,4
2022-03-18 07:04:40,3
2022-03-18 11:28:40,2
2022-03-18 11:42:40,1
2022-03-18 12:30:40,0
2022-03-18 16:47:40,1
2022-03-18 18:55:40,2
2022-03-18 20:02:40,3
2022-03-18 22:43:40,2
2022-03-19 00:29:40,3
2022-03-19 00:57:40,2
2022-03-19 05:32:40,3
2022-03-19 05:42:40,2
2022-03-19 09:36:40,3
2022-03-19 14:15:40,4
2022-03-19 18:23:40,5
2022-03-19 20:51:40,6
2022-03-19 22:43:40,5
2022-03-20 02:37:40,4
2022-03-20 03:52:40,3
2022-03-20 04:51:40,2
2022-03-20 06:50:40,1
2022-03-20 10:58:40,2
2022-03-20 13:31:40,1
2022-03-20 16:04:40,2
2022-03-20 17:00:40,3
2022-03-20 20:07:40,2
2022-03-20 21:46:40,1
2022-03-21 01:37:40,2
2022-03-21 01:56:40,1
2022-03-21 06:16:40,0
2022-03-21 10:16:40,1
2022-03-21 10:59:40,0
2022-03-21 11:34:40,1
2022-03-21 16:33:40,2
2022-03-21 19:49:40,1
2022-03-21 20:47:40,0
2022-03-21 22:19:40,1
2022-03-21 23:34:40,0
2022-03-22 02:47:40,1
2022-03-22 04:33:40,0
2022-03-22 05:21:40,1
2022-03-22 06:50:40,2
2022-03-22 10:31:40,1
2022-03-22 14:17:40,2
2022-03-22 16:00:40,3
2022-03-22 20:15:40,2
2022-03-22 22:16:40,1
2022-03-22 22:21:40,2
2022-03-23 02:14:40,1
2022-03-23 03:30:40,0
2022-03-23 07:19:40,1
2022-03-23 11:32:40,2
2022-03-23 15:41:40,3
2022-03-23 19:34:40,4
2022-03-23 21:04:40,3
2022-03-23 21:52:40,2
2022-03-23 23:33:40,1
2022-03-23 23:52:40,2
2022-03-24 00:33:40,1
2022-03-24 05:22:40,2
2022-03-24 07:19:40,3
2022-03-24 11:21:40,2
2022-03-24 15:16:40,1
2022-03-24 17:34:40,0
2022-03-24 20:13:40,1
2022-03-24 21:00:40,2
2022-03-24 22:47:40,1
2022-03-25 01:00:40,0
2022-03-25 04:26:40,1
2022-03-25 05:26:40,2
2022-03-25 09:47:40,1
2022-03-25 10:28:40,2
2022-03-25 15:00:40,1
2022-03-25 17:05:40,2
2022-03-25 21:18:40,1
2022-03-25 22:49:40,2
2022-03-26 02:21:40,3
2022-03-26 06:19:40,4
2022-03-26 10:56:40,5
2022-03-26 11:42:40,4
2022-03-26 14:05:40,5
2022-03-26 19:00:40,4
2022-03-26 21:26:40,5
2022-03-27 01:45:40,4
2022-03-27 05:20:40,5
2022-03-27 07:00:40,4
2022-03-27 07:24:40,3
2022-03-27 10:41:40,4
2022-03-27 13:56:40,3
2022-03-27 17:04:40,4
2022-03-27 20:41:40,3
2022-03-28 01:19:40,4
2022-03-28 06:08:40,3
2022-03-28 07:53:40,2
2022-03-28 09:15:40,1
2022-03-28 10:11:40,2
2022-03-28 13:34:40,1
2022-03-28 18:00:40,0
2022-03-28 20:21:40,1
2022-03-28 22:05:40,2
2022-03-29 00:11:40,3
2022-03-29 02:44:40,4
2022-03-29 06:46:40,3
2022-03-29 10:34:40,2
2022-03-29 13:03:40,1
2022-03-29 17:34:40,0
2022-03-29 19:17:40,1
2022-03-29 21:04:40,2
2022-03-30 01:47:40,3
2022-03-30 05:28:40,4
2022-03-30 06:25:40,5
2022-03-30 10:24:40,4
2022-03-30 12:59:40,3
2022-03-30 14:27:40,4
2022-03-30 18:18:40,5
2022-03-30 18:29:40,6
2022-03-30 19:25:40,5
2022-03-30 22:05:40,6
2022-03-30 23:22:40,5
2022-03-30 23:53:40,4
2022-03-31 03:21:40,5
2022-03-31 04:11:40,6
2022-03-31 08:37:40,5
2022-03-31 08:51:40,4
2022-03-31 10:15:40,3
2022-03-31 13:05:40,4
2022-03-31 14:38:40,3
2022-03-31 18:09:40,4
2022-03-31 18:50:40,3
2022-03-31 20:55:40,4
2022-04-01 01:09:40,5
2022-04-01 05:25:40,6
2022-04-01 08:29:40,5
2022-04-01 11:21:40,6
2022-04-01 15:53:40,5
2022-04-01 16:24:40,6
2022-04-01 17:09:40,5
2022-04-01 17:11:40,6
2022-04-01 18:59:40,5
2022-04-01 23:33:40,4
2022-04-02 02:26:40,5
2022-04-02 05:28:40,6
2022-04-02 07:47:40,5
2022-04-02 10:24:40,4
2022-04-02 11:59:40,3
2022-04-02 14:52:40,2
2022-04-02 19:32:40,1
2022-04-03 00:17:40,0
2022-04-03 02:26:40,1
2022-04-03 03:59:40,0
2022-04-03 08:56:40,1
2022-04-03 09:47:40,0
2022-04-03 11:10:40,1
2022-04-03 11:42:40,2
2022-04-03 13:30:40,3
2022-04-03 14:17:40,4
2022-04-03 16:03:40,5
2022-04-03 19:55:40,6
2022-04-03 21:45:40,5
2022-04-04 01:03:40,6
2022-04-04 02:37:40,5
2022-04-04 05:02:40,4
2022-04-04 07:34:40,5
2022-04-04 10:49:40,6
2022-04-04 11:31:40,5
2022-04-04 15:56:40,6
2022-04-04 20:51:40,5
2022-04-04 23:06:40,4
2022-04-05 00:16:40,3
2022-04-05 03:55:40,2
2022-04-05 08:11:40,3
2022-04-05 11:32:40,4
2022-04-05 15:46:40,5
2022-04-05 20:35:40,6
2022-04-06 01:28:40,5
2022-04-06 03:37:40,6
2022-04-06 03:53:40,5
2022-04-06 06:23:40,4
2022-04-06 06:27:40,3
2022-04-06 10:34:40,2
2022-04-06 14:42:40,1
2022-04-06 18:36:40,0
2022-04-06 22:36:40,1
2022-04-06 23:08:40,2
2022-04-07 00:08:40,1
2022-04-07 01:03:40,0
2022-04-07 02:17:40,1
2022-04-07 04:56:40,2
2022-04-07 09:25:40,1
2022-04-07 13:33:40,2
2022-04-07 16:05:40,3
2022-04-07 19:48:40,4
2022-04-07 22:22:40,3
2022-04-08 01:03:40,4
2022-04-08 03:58:40,3
2022-04-08 05:43:40,4
2022-04-08 06:21:40,5
2022-04-08 07:05:40,6
2022-04-08 08:07:40,5
2022-04-08 11:25:40,4
2022-04-08 14:40:40,5
2022-04-08 15:06:40,4
2022-04-08 15:47:40,5
2022-04-08 18:54:40,6
2022-04-08 22:04:40,5
2022-04-08 23:24:40,6
2022-04-09 02:07:40,5
2022-04-09 03:07:40,6
2022-04-09 06:30:40,5
2022-04-09 11:16:40,4
2022-04-09 15:01:40,5
2022-04-09 18:48:40,6
2022-04-09 23:29:40,5
2022-04-10 00:33:40,6
2022-04-10 01:25:40,5
2022-04-10 04:01:40,6
2022-04-10 06:19:40,5
2022-04-10 08:42:40,4
2022-04-10 10:04:40,5
2022-04-10 12:39:40,4
2022-04-10 12:41:40,3
2022-04-10 14:42:40,4
2022-04-10 16:10:40,3
2022-04-10 17:17:40,2
2022-04-10 20:38:40,3
2022-04-11 00:11:40,4
2022-04-11 03:08:40,3
2022-04-11 06:41:40,4
2022-04-11 07:11:40,5
2022-04-11 08:17:40,4
2022-04-11 12:25:40,3
2022-04-11 14:09:40,2
2022-04-11 17:27:40,3
2022-04-11 18:00:40,2
2022-04-11 19:00:40,1
2022-04-11 23:42:40,2
2022-04-12 02:10:40,3
2022-04-12 04:06:40,2
2022-04-12 06:09:40,1
2022-04-12 06:52:40,2
2022-04-12 07:54:40,3
2022-04-12 09:07:40,2
2022-04-12 09:53:40,1
2022-04-12 12:21:40,0
2022-04-12 16:51:40,1
2022-04-12 17:19:40,2
2022-04-12 18:30:40,3
2022-04-12 22:09:40,2
2022-04-13 01:51:40,3
2022-04-13 05:02:40,2
2022-04-13 10:01:40,3
2022-04-13 14:51:40,4
2022-04-13 18:38:40,5
2022-04-13 22:15:40,6
2022-04-13 23:12:40,5
2022-04-14 01:41:40,4
2022-04-14 04:03:40,3
2022-04-14 06:20:40,4
2022-04-14 11:14:40,5
2022-04-14 15:35:40,4
2022-04-14 19:20:40,5
2022-04-14 23:05:40,6
2022-04-14 23:25:40,5
2022-04-15 00:45:40,4
2022-04-15 05:01:40,3
2022-04-15 08:13:40,2
2022-04-15 11:03:40,3
2022-04-15 15:43:40,4
2022-04-15 18:51:40,3
2022-04-15 22:26:40,2
2022-04-16 01:45:40,3
2022-04-16 04:10:40,2
2022-04-16 06:34:40,1
2022-04-16 08:23:40,2
2022-04-16 12:20:40,1
2022-04-16 12:55:40,0
2022-04-16 17:05:40,1
2022-04-16 19:37:40,0
2022-04-16 20:25:40,1
2022-04-16 22:45:40,0
2022-04-17 01:27:40,1
2022-04-17 05:16:40,2
2022-04-17 09:00:40,1
2022-04-17 10:15:40,2
2022-04-17 12:28:40,1
2022-04-17 17:28:40,0
2022-04-17 18:35:40,1
2022-04-17 20:00:40,0
2022-04-17 23:15:40,1
2022-04-18 01:53:40,0
2022-04-18 01:55:40,1
2022-04-18 04:18:40,0
2022-04-18 06:59:40,1
2022-04-18 11:42:40,2
2022-04-18 13:37:40,1
2022-04-18 17:16:40,2
2022-04-18 18:52:40,1
2022-04-18 22:36:40,0
2022-04-18 23:32:40,1
2022-04-19 00:12:40,2
2022-04-19 01:38:40,3
2022-04-19 01:56:40,4
2022-04-19 06:02:40,5
2022-04-19 08:28:40,4
2022-04-19 13:21:40,3
2022-04-19 17:37:40,4
2022-04-19 22:16:40,5
2022-04-19 22:28:40,4
2022-04-20 01:22:40,5
2022-04-20 04:49:40,4
2022-04-20 07:07:40,3
2022-04-20 09:50:40,2
2022-04-20 13:53:40,1
2022-04-20 14:46:40,2
2022-04-20 15:50:40,1
2022-04-20 18:58:40,0
2022-04-20 23:48:40,1
2022-04-21 02:04:40,0
2022-04-21 06:35:40,1
2022-04-21 09:39:40,0
2022-04-21 11:23:40,1
2022-04-21 14:37:40,2
2022-04-21 16:59:40,1
2022-04-21 19:21:40,0
2022-04-21 23:43:40,1
2022-04-22 04:27:40,2
2022-04-22 08:45:40,3
2022-04-22 11:08:40,4
2022-04-22 12:29:40,3
2022-04-22 16:25:40,2
2022-04-22 19:35:40,3
2022-04-23 00:18:40,2
2022-04-23 02:32:40,3
2022-04-23 06:34:40,4
2022-04-23 07:43:40,3
2022-04-23 08:28:40,2
2022-04-23 13:03:40,3
2022-04-23 17:05:40,4
2022-04-23 20:58:40,5
2022-04-23 22:16:40,6
2022-04-24 00:32:40,5
2022-04-24 03:54:40,6
2022-04-24 08:12:40,5
2022-04-24 12:17:40,4
2022-04-24 13:08:40,3
2022-04-24 15:32:40,4
2022-04-24 17:01:40,5
2022-04-24 21:05:40,4
2022-04-25 00:25:40,5
2022-04-25 01:00:40,6
2022-04-25 05:31:40,5
2022-04-25 05:33:40,6
2022-04-25 09:04:40,5
2022-04-25 09:11:40,6
2022-04-25 12:07:40,5
2022-04-25 13:30:40,6
2022-04-25 15:17:40,5
2022-04-25 16:50:40,4
2022-04-25 21:29:40,3
2022-04-25 23:04:40,2
2022-04-26 02:43:40,3
2022-04-26 07:29:40,2
2022-04-26 10:48:40,3
2022-04-26 11:56:40,4
2022-04-26 12:03:40,3
2022-04-26 14:31:40,4
2022-04-26 18:55:40,5
2022-04-26 19:32:40,6
2022-04-26 20:43:40,5
2022-04-26 23:39:40,4
2022-04-26 23:52:40,3
2022-04-27 04:25:40,2
2022-04-27 05:58:40,1
2022-04-27 10:53:40,2
2022-04-27 11:51:40,3
2022-04-27 13:56:40,2
2022-04-27 16:52:40,1
2022-04-27 17:02:40,2
2022-04-27 18:37:40,3
2022-04-27 20:00:40,2
2022-04-27 21:05:40,1
2022-04-27 23:47:40,0
2022-04-28 02:25:40,1
2022-04-28 02:48:40,0
2022-04-28 02:49:40,1
2022-04-28 04:52:40,0
2022-04-28 06:35:40,1
2022-04-28 08:02:40,0
2022-04-28 10:03:40,1
2022-04-28 13:50:40,2
2022-04-28 14:24:40,1
2022-04-28 14:53:40,2
2022-04-28 16:38:40,1
2022-04-28 18:54:40,2
2022-04-28 22:22:40,3
2022-04-29 02:05:40,2
2022-04-29 03:45:40,1
2022-04-29 05:09:40,2
2022-04-29 08:38:40,3
2022-04-29 13:38:40,2
2022-04-29 15:59:40,1
2022-04-29 16:11:40,2
2022-04-29 17:06:40,3
2022-04-29 20:11:40,2
2022-04-29 23:52:40,3
2022-04-30 02:09:40,2
2022-04-30 05:50:40,3
2022-04-30 08:11:40,2
2022-04-30 11:11:40,1
2022-04-30 13:53:40,2
2022-04-30 15:43:40,3
2022-04-30 18:37:40,2
2022-04-30 18:56:40,1
2022-04-30 21:04:40,2
2022-05-01 00:08:40,1
2022-05-01 00:53:40,2
2022-05-01 05:28:40,1
2022-05-01 08:32:40,2
2022-05-01 11:30:40,1
2022-05-01 16:16:40,2
2022-05-01 17:10:40,3
2022-05-01 20:39:40,2
2022-05-01 22:51:40,3
2022-05-01 22:57:40,2
2022-05-02 03:49:40,3
2022-05-02 07:35:40,2
2022-05-02 08:21:40,1
2022-05-02 08:56:40,0
2022-05-02 08:59:40,1
2022-05-02 12:54:40,2
2022-05-02 13:56:40,1
2022-05-02 18:05:40,2
2022-05-02 19:41:40,3
2022-05-03 00:25:40,2
2022-05-03 02:04:40,3
2022-05-03 06:33:40,4
2022-05-03 06:52:40,5
2022-05-03 11:40:40,6
2022-05-03 16:13:40,5
2022-05-03 17:43:40,4
2022-05-03 21:56:40,5
2022-05-03 22:17:40,4
2022-05-03 22:26:40,3
2022-05-03 23:56:40,4
2022-05-04 02:12:40,5
2022-05-04 06:09:40,4
2022-05-04 07:00:40,5
2022-05-04 09:55:40,4
2022-05-04 10:47:40,3
2022-05-04 12:20:40,4
2022-05-04 12:39:40,5
2022-05-04 15:52:40,4
2022-05-04 19:10:40,3
2022-05-04 21:14:40,4
2022-05-05 01:01:40,3
2022-05-05 02:35:40,2
2022-05-05 05:31:40,3
2022-05-05 06:01:40,4
2022-05-05 08:33:40,5
2022-05-05 10:30:40,4
2022-05-05 15:10:40,5
2022-05-05 17:16:40,6
2022-05-05 19:59:40,5
2022-05-05 23:25:40,4
2022-05-06 01:28:40,3
2022-05-06 04:35:40,4
2022-05-06 07:01:40,5
2022-05-06 07:42:40,4
2022-05-06 07:45:40,5
2022-05-06 11:25:40,6
2022-05-06 13:04:40,5
2022-05-06 17:19:40,4
2022-05-06 19:57:40,3
2022-05-06 21:45:40,4
2022-05-06 22:37:40,3
2022-05-07 01:35:40,4
2022-05-07 05:01:40,3
2022-05-07 06:19:40,4
2022-05-07 11:01:40,3
2022-05-07 15:30:40,4
2022-05-07 19:51:40,3
2022-05-07 21:36:40,4
2022-05-08 02:01:40,3
2022-05-08 02:14:40,2
2022-05-08 06:11:40,3
2022-05-08 09:51:40,4
2022-05-08 12:45:40,3
2022-05-08 16:38:40,4
2022-05-08 18:11:40,5
2022-05-08 18:22:40,4
2022-05-08 21:55:40,5
2022-05-08 22:43:40,4
2022-05-08 22:44:40,3
2022-05-08 23:01:40,2
2022-05-09 01:43:40,1
2022-05-09 06:43:40,2
2022-05-09 08:59:40,3
2022-05-09 13:06:40,4
2022-05-09 14:41:40,3
2022-05-09 14:48:40,4
2022-05-09 18:58:40,5
2022-05-09 19:51:40,6
2022-05-09 23:08:40,5
2022-05-09 23:45:40,4
2022-05-10 04:08:40,3
2022-05-10 07:14:40,2
2022-05-10 11:48:40,3
2022-05-10 13:13:40,2
2022-05-10 15:35:40,3
2022-05-10 17:46:40,2
2022-05-10 20:28:40,1
2022-05-10 21:04:40,0
2022-05-11 01:36:40,1
2022-05-11 06:04:40,2
2022-05-11 06:11:40,3
2022-05-11 06:45:40,2
2022-05-11 08:53:40,1
2022-05-11 10:22:40,2
2022-05-11 12:39:40,1
2022-05-11 13:36:40,2
2022-05-11 15:00:40,3
2022-05-11 19:59:40,2
2022-05-11 22:08:40,3
2022-05-11 23:01:40,4
2022-05-12 00:25:40,5
2022-05-12 03:56:40,4
2022-05-12 08:39:40,5
2022-05-12 09:29:40,6
2022-05-12 10:54:40,5
2022-05-12 13:22:40,6
2022-05-12 13:52:40,5
2022-05-12 16:43:40,6
2022-05-12 20:17:40,5
2022-05-12 20:40:40,6
2022-05-12 21:14:40,5
2022-05-13 01:43:40,4
2022-05-13 06:30:40,3
2022-05-13 07:20:40,2
2022-05-13 11:38:40,1
2022-05-13 12:49:40,2
2022-05-13 14:32:40,1
2022-05-13 18:27:40,0
2022-05-13 18:36:40,1
2022-05-13 22:58:40,2
2022-05-13 23:31:40,1
2022-05-14 00:41:40,0
2022-05-14 05:06:40,1
2022-05-14 07:17:40,2
2022-05-14 07:39:40,1
2022-05-14 10:38:40,2
2022-05-14 12:27:40,1
2022-05-14 12:57:40,2
2022-05-14 14:32:40,1
2022-05-14 19:07:40,0
2022-05-14 20:05:40,1
2022-05-14 22:59:40,0
2022-05-15 03:40:40,1
2022-05-15 04:50:40,0
2022-05-15 06:38:40,1
2022-05-15 08:51:40,0
2022-05-15 10:24:40,1
2022-05-15 12:39:40,0
2022-05-15 14:15:40,1
2022-05-15 19:10:40,0
2022-05-15 19:23:40,1
2022-05-15 23:00:40,0
2022-05-16 03:17:40,1
2022-05-16 07:38:40,2
2022-05-16 10:43:40,3
2022-05-16 14:55:40,2
2022-05-16 16:51:40,3
2022-05-16 20:59:40,2
2022-05-16 23:53:40,3
2022-05-17 01:23:40,2
2022-05-17 02:05:40,3
2022-05-17 05:42:40,2
2022-05-17 09:48:40,1
2022-05-17 13:10:40,0
2022-05-17 13:35:40,1
2022-05-17 15:34:40,2
2022-05-17 16:35:40,1
2022-05-17 17:55:40,2
2022-05-17 21:28:40,3
2022-05-17 21:31:40,4
2022-05-17 22:09:40,3
2022-05-18 01:14:40,2
2022-05-18 05:21:40,3
2022-05-18 10:01:40,4
2022-05-18 10:54:40,3
2022-05-18 13:02:40,4
2022-05-18 14:38:40,3
2022-05-18 19:18:40,2
2022-05-18 21:47:40,3
2022-05-18 23:35:40,4
2022-05-19 00:36:40,5
2022-05-19 03:27:40,6
2022-05-19 06:15:40,5
2022-05-19 09:26:40,6
2022-05-19 11:11:40,5
